,region,total,18_30,31_40,41_50,51_60,60_,date
16,Ярославская область,88.42119842359074,2.4442527794915705,4.134611752559147,5.9823598292643,13.189993830347136,62.66998023192859,2017-01-01
17,город Москва,85.95790985039253,2.5264396158396676,3.375990173063416,5.33743585965987,13.051804006634862,61.666240195194696,2017-01-01
18,Московская область,57.62210933700816,2.45383897287926,3.391944737434111,4.488197567983706,9.918272721517027,37.36985533719407,2017-01-01
19,Республика Карелия,105.37680020029246,3.580068348209089,5.098208690077709,6.667378959404098,14.02844599518724,76.00269820741433,2017-01-01
20,Республика Коми,76.30085802900227,4.040895698568228,6.335870503224957,7.5421431208365375,15.662732760059914,42.71921594631264,2017-01-01
21,Архангельская область (кроме Ненецкого автономного округа),79.15044664306797,3.1092526116206534,4.598805683300158,6.014371379187084,12.331823574873887,53.09619339408618,2017-01-01
22,Ненецкий автономный округ (Архангельская область),66.93675034708788,3.5732981314154357,4.756810888317363,6.4182807201219925,13.041400186630858,39.14696042060223,2017-01-01
23,Вологодская область,89.00123325393206,2.8314158768773336,4.581622827023466,6.03956548916257,15.678374132076428,59.87025492879226,2017-01-01
24,Калининградская область,74.18827267832755,3.135072764714411,4.5282131200564555,6.063303729945725,12.6660184271709,47.79566463644005,2017-01-01
25,город Санкт-Петербург,117.6903725192788,2.6622720213027202,3.5790433126154126,5.121574438250379,12.85278512353976,93.47469762357052,2017-01-01
26,Ленинградская область,81.58418140136033,2.822676955839448,4.272521703026259,5.528718980130765,13.42417836550374,55.53608539686012,2017-01-01
27,Мурманская область,39.17394053227141,2.2174675728365503,3.0239394103384147,3.9162061241702646,6.504571546987214,23.51175587793897,2017-01-01
28,Новгородская область,105.07704213073163,3.8725139668452724,5.808770950267909,7.705845667584184,18.51688592409742,69.17302562193684,2017-01-01
29,Псковская область,78.67304925221595,3.916445020275195,5.814713998293271,6.890763107243632,13.549498259011717,48.50162886739213,2017-01-01
30,Республика Дагестан,90.32249580854071,12.032282455044545,12.911667050198888,19.019034156283904,23.931424438673197,22.428087708340183,2017-01-01
31,Республика Ингушетия,102.43426283211996,11.675969979645101,12.514725042354009,25.495656372665326,30.486561187494015,22.261350249961495,2017-01-01
32,Кабардино-Балкарская Республика,66.35749270637882,4.663058994463557,5.414978703320246,8.90851335062363,16.811767890483473,30.55917376748792,2017-01-01
33,Карачаево-Черкесская Республика,106.40564969813391,8.324900521405048,9.465474066959386,16.88563391877058,29.70207875960483,42.027562431394074,2017-01-01
34,Республика Северная Осетия-Алания,96.44627464586455,5.019466429296621,5.973591634412211,11.17364509955038,21.442933074728906,52.83663840787644,2017-01-01
35,Чеченская Республика,100.11979941549194,15.298279341138555,22.440303491852582,25.1755467836154,22.910312998059887,14.295356800825521,2017-01-01
36,Ставропольский край,79.22313036414783,3.6393031907553284,5.29029023496434,8.301291228765828,17.92979061704482,44.06245509261752,2017-01-01
37,Республика Адыгея (Адыгея),76.09966340660746,3.621797841037925,5.38417084651253,8.463360728418099,16.132661028837628,42.497672961801285,2017-01-01
38,Республика Калмыкия,79.38359196984914,7.343333225343139,6.896973754783065,8.470030921192356,19.88459447882132,36.788659589709255,2017-01-01
39,Республика Крым,64.64442454847064,3.2967814543491993,5.550767505784011,8.232540237050301,16.281519197058,31.282816154229128,2017-01-01
40,Краснодарский край,75.85786612504701,3.5148435319321947,4.658635114868304,6.7236348590768715,14.150382026747707,46.81037059242193,2017-01-01
41,Астраханская область,44.161842676073206,3.100505856511062,3.9004147748575377,4.661064359788235,8.96683175216368,23.533025932752686,2017-01-01
42,Волгоградская область,71.7161788291426,3.085355723133699,4.7163894632459264,6.571468466812506,12.884969323943416,44.45799585200706,2017-01-01
43,Ростовская область,85.90888734223434,4.475162211631971,7.284191470580937,10.516962060616516,20.224490736418947,43.40808086298597,2017-01-01
44,город Севастополь,45.53670761487383,1.9988198333306122,3.3795681896103353,4.482767467516262,8.487404169766743,27.188147954649878,2017-01-01
45,Республика Башкортостан,65.79391252263355,3.0595243832512247,3.8785612490078614,5.047981643345468,11.173423372474657,42.634421874554334,2017-01-01
46,Республика Марий Эл,95.92162223741171,4.521793995478205,5.466755466755467,6.988625409678042,18.03605750974172,60.90838985575828,2017-01-01
47,Республика Мордовия,89.18409827083599,3.4939477404361683,4.952129823966874,7.832626916878675,18.836397906847026,54.06899588270725,2017-01-01
48,Республика Татарстан (Татарстан),74.96088414319479,3.6664279005768736,4.453764014853086,6.599055454046364,15.563207852873417,44.67842892084505,2017-01-01
49,Удмуртская Республика,71.07934595002986,3.3642619522608395,5.2332963701835284,6.177373014439362,13.832173235427137,42.472241377719,2017-01-01
50,Чувашская Республика - Чувашия,65.17631808703715,3.2244674369246433,4.144472324197746,6.10666392634135,12.320135807933404,39.38057859164002,2017-01-01
51,Кировская область,100.78393786715637,3.3584065452541023,4.757355514196971,5.930243000610056,15.826626326562842,70.91130648053239,2017-01-01
52,Нижегородская область,93.64158717226553,3.3269565383394406,4.306107097517545,5.7289544981345335,14.070208790000839,66.20936024827317,2017-01-01
53,Оренбургская область,101.86375175978557,4.004344615898058,5.326728284082793,7.077843715460832,17.480494715240184,67.9743404291037,2017-01-01
54,Пензенская область,73.52075174092786,2.8728477867741664,4.2362205428743085,5.988702417992644,13.135041736052823,47.28793925723392,2017-01-01
55,Пермский край,82.48252249062249,3.535583984936725,5.065542797244934,5.919614664657116,12.95392988936198,55.00785115442174,2017-01-01
56,Самарская область,69.88902446218863,3.0324511288428084,4.5207400616603595,6.535611089625396,14.331648083344179,41.468574098715884,2017-01-01
57,Саратовская область,56.39142324725926,2.841170349217105,3.918104595726144,5.374990924711406,11.004493276219517,33.252664101385086,2017-01-01
58,Ульяновская область,92.47202660734767,3.903783820887279,5.555967936453966,7.552157536952654,18.78621136622856,56.673905946825215,2017-01-01
59,Курганская область,89.03196196270032,4.027588984544127,5.731118627716135,7.2941509807296265,16.4896986216045,55.489404748105926,2017-01-01
60,Свердловская область,64.78306975588201,3.3617125562527876,5.015543936132543,5.608705805340812,10.702783633814013,40.094323824341856,2017-01-01
61,Тюменская область (без автономных округов),64.8384907534527,3.6220239081996586,4.89139003033352,5.202641851325831,11.66382367449014,39.458611289103544,2017-01-01
62,Ханты-Мансийский автономный округ - Югра (Тюменская область),28.612252882305697,2.5102091152424126,3.2610848331610045,3.435438660865403,7.502074628298295,11.903445644738584,2017-01-01
63,Ямало-Ненецкий автономный округ (Тюменская область),25.154416853683152,2.44940294637244,2.469923458489802,3.120983342940664,6.896757572535346,10.2173495333449,2017-01-01
64,Челябинская область,65.02998152940205,3.319511078789706,4.330268795882048,5.174280042132036,11.10491522341029,41.10100638918797,2017-01-01
65,Республика Алтай,105.7892141728147,5.423788172731755,7.9490523347173125,9.44209172975987,20.89794338431479,62.076338551290974,2017-01-01
66,Республика Тыва,63.955423010516405,6.633181604143777,9.427091508397424,13.639930937058546,15.190707895149899,19.064511065766755,2017-01-01
67,Республика Хакасия,53.75250154370355,3.3459309462344793,5.207674624489462,5.231853113817448,10.216341682971649,29.75070117619051,2017-01-01
68,Алтайский край,77.34562578201616,3.7748131615434044,5.7180176524297455,5.848635487470833,12.882976564877751,49.121182915694426,2017-01-01
69,Кемеровская область - Кузбасс,86.46714244157286,4.340596948366167,6.487638269313404,7.719898229650729,17.813133572845096,50.105875421397464,2017-01-01
70,Новосибирская область,67.00568975969175,3.371402976375715,5.153702661037468,5.849857261324204,12.405582908055425,40.22514395289894,2017-01-01
71,Омская область,65.40993429250128,3.3806766625335456,5.057074581711599,5.7175966526789415,12.469318420302917,38.785267975274266,2017-01-01
72,Томская область,50.741919248561715,2.9965955782372826,4.335006965485855,4.542627568493944,9.27804569692397,29.589643439420666,2017-01-01
73,Красноярский край,62.778818634988134,3.9001134142129814,5.394913436888868,6.0275428555132144,12.377138949974281,35.07910997839878,2017-01-01
74,Иркутская область,89.24443138177949,6.672752429427361,8.076297033377461,8.800693760349638,16.700976918520105,48.99371124010492,2017-01-01
75,Республика Бурятия,75.2905600253624,5.025738364897463,7.238851619799743,7.682896841283809,15.450131790995941,39.89294140838545,2017-01-01
76,Забайкальский край,76.39508685493655,4.854571388057087,6.541344951681352,6.972306329200738,13.310682374050378,44.71618181194699,2017-01-01
77,Хабаровский край,53.24557074433696,3.0038386132390906,4.479882156523617,5.29815629561072,8.339496015132445,32.12419766383108,2017-01-01
78,Амурская область,86.14010317404883,4.598678893223839,6.560632215448169,7.815384308364681,15.814117083586945,51.3512906734252,2017-01-01
79,Камчатский край,43.85360103454083,2.958100461031554,3.7714986543979108,4.928049210590699,7.851198968001042,24.34475374051962,2017-01-01
80,Магаданская область,34.95912619358384,2.8096448444047537,4.142337019990383,4.59572714158137,7.522154290032287,15.88926289757505,2017-01-01
81,Сахалинская область,44.90052201319807,3.1333103516202105,4.532732525690272,4.984159033454809,7.503939722249582,24.746380380183197,2017-01-01
82,Еврейская автономная область,81.36185656783402,5.352673596521676,7.35003075199279,7.496178836539457,13.055895552835578,48.10707782994453,2017-01-01
83,Чукотский автономный округ,31.231183011521015,3.4522901529444825,4.556220143711614,5.439364136325318,7.968367387900927,9.814941190638674,2017-01-01
84,Республика Саха (Якутия),53.389209989250496,4.7007015739976215,5.637518370229582,7.312779448192058,13.05104197500091,22.687168621830324,2017-01-01
85,Приморский край,59.75978568115496,3.273853475297382,5.069896979693373,6.008477907728914,10.13147412844571,35.27608318998958,2017-01-01
86,Российская Федерация,79.14981578341549,3.743376253126848,5.219858166076961,7.017617976663529,14.481959706213654,48.6870036813345,2017-02-01
87,Белгородская область,143.1669848956606,4.0460696841000345,6.685062771071536,10.659007705112808,23.97954748159048,97.79729725378574,2017-02-01
88,Брянская область,90.1518192916192,3.4419473507410716,5.361605204296494,8.347193432361351,17.512883747224567,55.488189556995735,2017-02-01
89,Владимирская область,95.67724213963885,3.189409318803482,4.891339156116262,6.88400034830192,16.675314245332647,64.03717907108454,2017-02-01
90,Воронежская область,94.39121558203107,3.2979248165631017,4.9177702568459125,7.656049820845009,19.461695772216245,59.05777491556079,2017-02-01
91,Ивановская область,80.66401477760294,3.0845314072930208,4.565223765356685,6.176881652120371,13.128805574831162,53.708572378001705,2017-02-01
92,Калужская область,77.33325448219443,3.3777856628916685,4.729097055895601,6.096178676680761,13.832461042609184,49.29773204411721,2017-02-01
93,Костромская область,98.94053446927211,3.7768627045607777,5.865862746217351,7.717266032766752,18.92597009675125,62.65457288897597,2017-02-01
94,Курская область,107.34504534269962,4.960401391762172,7.5341105519403895,12.005596258948982,25.244613689817285,57.60032345023078,2017-02-01
95,Липецкая область,107.73718865165051,3.943017814068418,5.859606424723301,8.90487199246511,21.386914785322183,67.6427776350715,2017-02-01
96,Орловская область,86.378667118874,3.4379239443784977,4.917754790571477,7.1249152111243,16.385450228929965,54.512622943869765,2017-02-01
97,Рязанская область,122.59715870312468,3.8349608915640623,5.659695812428611,8.784643116107635,22.4568422678189,81.86101661520547,2017-02-01
98,Смоленская область,83.18916996520147,3.64980733339558,5.500413868638408,7.297516473440544,16.120419512778522,50.62101277694841,2017-02-01
99,Тамбовская область,111.72544786398892,3.2835829503608003,5.513650996273287,9.332642524898421,21.047228419525783,72.54834297293063,2017-02-01
100,Тверская область,79.19885811139584,3.2780716209682454,4.914408478106476,6.357191823867847,14.639894077648115,50.00929211080515,2017-02-01
101,Тульская область,102.43581338613608,3.9401980903244396,6.071026272211133,9.613736538934798,20.3252330739214,62.48561941074431,2017-02-01
102,Ярославская область,88.066285994888,2.4481875070825097,4.118085896677201,5.99731179410987,13.093986477128215,62.40871431989021,2017-02-01
103,город Москва,85.83546084442644,2.5200586979825963,3.3853596220687354,5.335578124081229,13.0106107394563,61.58385366083758,2017-02-01
104,Московская область,57.56472377473069,2.4477771177091037,3.3954471426435346,4.486715781164334,9.88284454574478,37.35193918746893,2017-02-01
105,Республика Карелия,104.95261392829975,3.5625268106454806,5.090235263912433,6.673757700336319,13.953495789233642,75.67259836417189,2017-02-01
106,Республика Коми,76.14566506065458,4.0267872469002555,6.319410642945657,7.5480216423648585,15.518121130463204,42.73332439798061,2017-02-01
107,Архангельская область (кроме Ненецкого автономного округа),79.07289361061068,3.0940985707956674,4.6112854816266164,6.015262793353259,12.240899329923971,53.11134743491117,2017-02-01
108,Ненецкий автономный округ (Архангельская область),66.84571090424926,3.5732981314154357,4.756810888317363,6.4182807201219925,12.9731206045019,39.12420055989257,2017-02-01
109,Вологодская область,88.60169276772592,2.8128325984491407,4.569797104387343,6.0404101836365784,15.564340378085246,59.61431250316761,2017-02-01
110,Калининградская область,74.0321273983256,3.119863808870066,4.487655904471534,6.04201119176364,12.617349768468994,47.76524672475136,2017-02-01
111,город Санкт-Петербург,117.36016823756682,2.651479794205483,3.5934329487450625,5.123089136790342,12.778186220446575,93.21398013737938,2017-02-01
112,Ленинградская область,81.28506023719862,2.809283470876983,4.26805720803877,5.535415722611997,13.31870467142433,55.35359916424654,2017-02-01
113,Мурманская область,38.98519180434545,2.1897492281760935,3.0120601197696475,3.914886202995957,6.455734463537838,23.41276178986591,2017-02-01
114,Новгородская область,104.69174984735243,3.846392456107699,5.818566516794498,7.650337457266841,18.397706531357244,68.97874688582614,2017-02-01
115,Псковская область,78.42077724693381,3.891529266667082,5.8178284674942855,6.8674045882360275,13.543269320609689,48.30074560392672,2017-02-01
116,Республика Дагестан,90.60948749137053,12.078963805516288,12.979716624478122,19.047634701995463,23.966271080574643,22.53690127880601,2017-02-01
117,Республика Ингушетия,102.67152853224108,11.744652155995954,12.541781657280103,25.485249982309135,30.563568476129824,22.336276260526066,2017-02-01
118,Кабардино-Балкарская Республика,66.32510231892039,4.664215794015644,5.412665104216072,8.905042951967369,16.802513494066776,30.540664974654522,2017-02-01
119,Карачаево-Черкесская Республика,106.36491492864982,8.335620197585072,9.508352771679473,16.86419456641054,29.644192508232713,42.012554884742045,2017-02-01
120,Республика Северная Осетия-Алания,96.21165369378696,4.98960558085038,5.9821233053968506,11.098282005852726,21.38178943267232,52.75985336901468,2017-02-01
121,Чеченская Республика,100.29932184342675,15.336445526605011,22.44525096033897,25.22784859332869,22.93505034049185,14.354726422662234,2017-02-01
122,Ставропольский край,79.09618621992789,3.6253963884390967,5.278166356021984,8.274903962832466,17.867744883633943,44.049974629000396,2017-02-01
123,Республика Адыгея (Адыгея),75.83938804409682,3.5820948196379967,5.359907888990352,8.430274877251492,16.046637815804452,42.420472642412534,2017-02-01
124,Республика Калмыкия,79.23960504386201,7.303736820696681,6.904173101082422,8.470030921192356,19.737007879684523,36.82465632120603,2017-02-01
125,Республика Крым,64.60363315357228,3.277954656703804,5.540831140360052,8.209529706594818,16.186862242229765,31.38845540768384,2017-02-01
126,Краснодарский край,75.84530093188857,3.511073973984665,4.663840694891082,6.739969610182833,14.123636115596188,46.806780537233806,2017-02-01
127,Астраханская область,44.00578682574548,3.0740058064554123,3.9063036748699047,4.650268043098896,8.87849825197818,23.49671104934309,2017-02-01
128,Волгоградская область,71.50002248341552,3.0660278747018976,4.703767194882301,6.553323956039795,12.815152402057114,44.361751055734416,2017-02-01
129,Ростовская область,86.01169129037861,4.486506095565132,7.330275999059403,10.562337596349161,20.171552611397534,43.46101898800739,2017-02-01
130,город Севастополь,45.44807849740993,1.996487488134194,3.384232880003172,4.468773396337752,8.422098504267025,27.176486228667788,2017-02-01
131,Республика Башкортостан,65.58245298959521,3.051656121556775,3.877577716296055,5.035933367625841,11.119083190147363,42.49820259396917,2017-02-01
132,Республика Марий Эл,95.61052982105613,4.499886078833447,5.469676522308101,6.950651687493792,17.95134689871532,60.738968633705475,2017-02-01
133,Республика Мордовия,88.98868455650363,3.472922214210535,4.958313802268531,7.78439188612575,18.72755988873786,54.045496765160955,2017-02-01
134,Республика Татарстан (Татарстан),74.86127673024124,3.6478962888645863,4.452219713877063,6.586186279246165,15.505296566272518,44.66967788198092,2017-02-01
135,Удмуртская Республика,70.9982555678766,3.3530543384672997,5.214177499594548,6.1747359288408825,13.788002051652596,42.46828574932128,2017-02-01
136,Чувашская Республика - Чувашия,65.12210495823565,3.2010020528165337,4.146899777726172,6.099381565756075,12.333891377927811,39.34093018400907,2017-02-01
137,Кировская область,100.40613648539426,3.335955233632994,4.744968583647394,5.927920451132011,15.684176625242706,70.71311559173915,2017-02-01
138,Нижегородская область,93.48332195609649,3.3198746317793475,4.309186187326282,5.741270857369478,14.000929269304278,66.1120610103171,2017-02-01
139,Оренбургская область,101.53755373597261,3.9867530429651548,5.313660258475494,7.054220746093791,17.357353704709865,67.8255659837283,2017-02-01
140,Пензенская область,73.36943152797636,2.8676298483965277,4.2406930614837135,5.963358145872686,13.095534488336417,47.20221598388701,2017-02-01
141,Пермский край,82.10107758186723,3.5238063034910945,5.061363619957775,5.923033991528428,12.850970158014693,54.74190350887524,2017-02-01
142,Самарская область,69.6249530617768,3.0096648259703924,4.497329476517467,6.501275564749153,14.267034868349795,41.34964832618998,2017-02-01
143,Саратовская область,56.29704024587981,2.831490041383316,3.9096343263715787,5.365713963037358,10.953671660092125,33.236530254995444,2017-02-01
144,Ульяновская область,92.35150496413483,3.8838299064480677,5.563949502229651,7.536194405401285,18.724753309755787,56.64277784030004,2017-02-01
145,Курганская область,88.87156088976934,4.01939330928488,5.729947816964813,7.303517466740193,16.35154295294863,55.46715934383082,2017-02-01
146,Свердловская область,64.62831179156366,3.3492395262928003,5.025014199620681,5.620254907155616,10.628869382199277,40.00493377629528,2017-02-01
147,Тюменская область (без автономных округов),64.80668893696,3.603754779576197,4.917102137285059,5.220910979949293,11.586010719242061,39.478910320907396,2017-02-01
148,Ханты-Мансийский автономный округ - Югра (Тюменская область),28.623795470202506,2.502311555102492,3.2653373655440388,3.4494112672668003,7.477166938626238,11.929568343662936,2017-02-01
149,Ямало-Ненецкий автономный округ (Тюменская область),25.083527811823174,2.434478937559813,2.4680579573882238,3.111655837432772,6.8295995328785235,10.23973554656384,2017-02-01
150,Челябинская область,64.96602397894198,3.3240794752511404,4.346258183497068,5.178562913814631,11.046097118969323,41.071026287409815,2017-02-01
151,Республика Алтай,105.54037427364094,5.41918002645076,7.958268627279304,9.423659144635888,20.778131581008907,61.96113489426609,2017-02-01
152,Республика Тыва,63.87066394600534,6.564118662690316,9.389420813059175,13.592842567885732,15.20326479359598,19.121017108774133,2017-02-01
153,Республика Хакасия,53.72274340299218,3.319892573112032,5.2058147406950015,5.280210092473423,10.179144007082439,29.737681989629287,2017-02-01
154,Алтайский край,77.16555070846437,3.7595955496939566,5.714635960907646,5.859625984917655,12.80054783402658,49.03114537891853,2017-02-01
155,Кемеровская область - Кузбасс,86.29068340591043,4.3129098611806365,6.48431581885114,7.689627014327883,17.709030125027503,50.094800586523256,2017-02-01
156,Новосибирская область,66.88084963240519,3.3588110327012775,5.153342891218198,5.850936570782014,12.340824340586892,40.17693479711681,2017-02-01
157,Омская область,65.24569089189237,3.3700312569385233,5.056567657635645,5.72469358974229,12.384155175542737,38.71024321203316,2017-02-01
158,Томская область,50.81514258622975,3.0225481536132937,4.339641353945857,4.581556431557961,9.22614054617195,29.64525610094069,2017-02-01
159,Красноярский край,62.674481732521215,3.8868974065671735,5.398043543962875,6.039019914784574,12.29749511442454,35.053025752782055,2017-02-01
160,Иркутская область,89.2124665978386,6.657392728053166,8.073391143928289,8.825601384199683,16.627084301098304,49.028997040559155,2017-02-01
161,Республика Бурятия,75.14627073142478,5.013544903437947,7.251045081259259,7.683912963072102,15.395261214428116,39.80250656922736,2017-02-01
162,Забайкальский край,76.20787352534748,4.829547824201123,6.533003763729363,6.990842302427378,13.219856105239842,44.634623529749774,2017-02-01
163,Хабаровский край,53.09406627495511,3.0068387017417013,4.470131868890133,5.305656516867248,8.274994112326313,32.03644507512972,2017-02-01
164,Амурская область,85.82204971113262,4.584958939921572,6.565621289376266,7.780460790867999,15.710593799578922,51.18041489138786,2017-02-01
165,Камчатский край,43.58035007895682,2.913617747331832,3.730193277391025,4.85497046665544,7.816248264379832,24.26532032319869,2017-02-01
166,Магаданская область,34.89730026791234,2.8027752971079205,4.09425018891255,4.623205330768703,7.480937006251287,15.896132444871883,2017-02-01
167,Сахалинская область,44.760990183525394,3.1415181063068385,4.504005384287074,5.004678420171378,7.4280179913982725,24.68277028136183,2017-02-01
168,Еврейская автономная область,80.91732281067125,5.328315582430565,7.283046213242234,7.429194297788901,12.861031440106688,48.015735277102856,2017-02-01
169,Чукотский автономный округ,31.170968648388264,3.4723616073220667,4.576291598089198,5.298863955682228,8.028581751033679,9.79486973626109,2017-02-01
170,Республика Саха (Якутия),53.442178566421035,4.718357766387802,5.630248173363038,7.31070224908733,13.061427970524544,22.721442407058323,2017-02-01
171,Приморский край,59.62042851289262,3.2540938768124232,5.065737064222855,6.022517622441912,10.082595121667127,35.1954848277483,2017-02-01
172,Российская Федерация,79.01937688885724,3.7318915815395473,5.226983294475726,7.008592359906011,14.420776242277036,48.63113341065892,2017-03-01
173,Белгородская область,142.5127103772704,4.0164470188973285,6.6863507130368705,10.607490026499406,23.851397256039643,97.35102536279715,2017-03-01
174,Брянская область,90.06661040695435,3.422283761972258,5.355869990905591,8.332445740784742,17.48912357746225,55.46688733582952,2017-03-01
175,Владимирская область,95.38291262443337,3.168539988874488,4.88198393925154,6.865289914572478,16.55297679402475,63.914121987710125,2017-03-01
176,Воронежская область,94.28245514274165,3.285507286093051,4.918198447551777,7.630786569199043,19.374773058925893,59.07318978097189,2017-03-01
177,Ивановская область,80.42749494218947,3.062052249381823,4.56131434658952,6.176881652120371,13.058436037022195,53.56881065707556,2017-03-01
178,Калужская область,77.21694905230787,3.358072878165134,4.737967809022542,6.067595138827286,13.81274825788265,49.24056496841026,2017-03-01
179,Костромская область,98.52242589372636,3.7614343438395323,5.831920352630613,7.695666327757009,18.76860081739455,62.46480405210466,2017-03-01
180,Курская область,107.20700903826099,4.939028028494255,7.536782222348879,11.994019020512194,25.192961395253153,57.544218371652505,2017-03-01
181,Липецкая область,107.54085940317638,3.9205307635823945,5.875174382752086,8.888439147879168,21.256316915191817,67.60039819377091,2017-03-01
182,Орловская область,86.03421231134476,3.440573596744107,4.908481007291844,7.12756486348991,16.276814481939972,54.28077836187892,2017-03-01
183,Рязанская область,122.3894797286683,3.8322983406094933,5.654370710519473,8.735829681940537,22.32992733898445,81.83705365661436,2017-03-01
184,Смоленская область,82.935288569777,3.624629013188194,5.494119288586562,7.278632733285005,16.04383545548106,50.494072079236176,2017-03-01
185,Тамбовская область,111.38324776728855,3.2518621548801483,5.52903077590027,9.251898681856762,20.953027269310514,72.39742888534086,2017-03-01
186,Тверская область,78.94746988546413,3.2587933827832996,4.891274592284541,6.353336176230857,14.56740790207272,49.87665783209271,2017-03-01
187,Тульская область,102.24573951075651,3.9221910916042706,6.065690865182934,9.605066502513978,20.203852564029887,62.448938487425444,2017-03-01
188,Ярославская область,87.82784150287708,2.434809433273316,4.116512005640826,5.981572883746113,13.02945694463681,62.26549023558001,2017-03-01
189,город Москва,85.87301941155984,2.5256319047185194,3.4032100378461125,5.351974659840539,12.997364277069469,61.59483853208519,2017-03-01
190,Московская область,57.469620002505565,2.428783304842614,3.3874993769759962,4.460313034200987,9.801211562786676,37.39181272369929,2017-03-01
191,Республика Карелия,104.59221506562926,3.5449852730818727,5.1061821162429855,6.656216162772711,13.85303061955116,75.43180089398054,2017-03-01
192,Республика Коми,75.90934849521607,3.997394639258648,6.340573320447614,7.498642061526958,15.418186264481736,42.654552209501105,2017-03-01
193,Архангельская область (кроме Ненецкого автономного округа),78.97929512316223,3.0834016008015595,4.630896593282481,6.015262793353259,12.17136902496227,53.07836511076267,2017-03-01
194,Ненецкий автономный округ (Архангельская область),66.61811229715273,3.5050185492864783,4.756810888317363,6.3500011379930354,12.950360743792247,39.05592097776361,2017-03-01
195,Вологодская область,88.36686770395148,2.7908705421249134,4.566418326491308,6.015069349416316,15.526329126754852,59.46818035916409,2017-03-01
196,Калининградская область,73.88105177027177,3.1026269922464746,4.518073816160225,6.02173258397118,12.547388571585007,47.691229806308876,2017-03-01
197,город Санкт-Петербург,117.03412937683977,2.64049822979075,3.5975983697299614,5.106048778215757,12.6825708751114,93.0074131239919,2017-03-01
198,Ленинградская область,81.08862245774912,2.788077119686414,4.280334569254363,5.54769308382759,13.254527555979186,55.217990129001585,2017-03-01
199,Мурманская область,38.907316455061306,2.1725902529100964,3.022619489164107,3.8858479371611927,6.445175094143378,23.38108368168253,2017-03-01
200,Новгородская область,104.42890214555558,3.818638350949027,5.823464300057794,7.640541890740251,18.288322705143653,68.85793489866487,2017-03-01
201,Псковская область,78.14203225344305,3.8993154396696172,5.791355479285666,6.889205872643125,13.466964825184844,48.095190636659794,2017-03-01
202,Республика Дагестан,90.94809165324304,12.129590058844801,13.081955356849338,19.072619086754987,24.020842236759922,22.64308491403399,2017-03-01
203,Республика Ингушетия,103.04823986313517,11.829984556916711,12.589651052918576,25.485249982309135,30.623925540195724,22.519428730795006,2017-03-01
204,Кабардино-Балкарская Республика,66.37253110055595,4.671156591328168,5.396469910486851,8.890004557790236,16.827963084212694,30.58693695673801,2017-03-01
205,Карачаево-Черкесская Республика,106.21912733260154,8.361347420417125,9.476193743139406,16.778437156970362,29.51126852360044,42.0918804884742,2017-03-01
206,Республика Северная Осетия-Алания,96.0751469580327,4.98960558085038,5.979279415068637,11.028606692811499,21.357616364882507,52.72003890441969,2017-03-01
207,Чеченская Республика,100.53043929986254,15.368250681160394,22.484830708230113,25.228555374541035,22.97038940110894,14.47841313482205,2017-03-01
208,Ставропольский край,78.91504120514209,3.6139856788462916,5.282088787444511,8.22890453978647,17.792862101931153,43.997200097133664,2017-03-01
209,Республика Адыгея (Адыгея),75.7379247671859,3.5820948196379967,5.366525059223673,8.406011919729313,15.99149473052677,42.391798238068134,2017-03-01
210,Республика Калмыкия,79.04522269377941,7.278539108648935,6.918571793681134,8.362040726702016,19.661414743541286,36.82465632120603,2017-03-01
211,Республика Крым,64.6475623480782,3.266972358077324,5.536124440948703,8.199593341170859,16.145547880730145,31.499324327151168,2017-03-01
212,Краснодарский край,75.85301955054304,3.5038938636084183,4.673354341139609,6.735482041197678,14.09868523203873,46.84160407255861,2017-03-01
213,Астраханская область,43.836971692057645,3.059283556424495,3.901396258192932,4.6306383763910075,8.821572218525302,23.424081282523904,2017-03-01
214,Волгоградская область,71.3185773756884,3.061688969951901,4.70850054551866,6.53596833703981,12.78241339348896,44.23000612968907,2017-03-01
215,Ростовская область,86.19721105886885,4.5073032161092605,7.406847215608239,10.6159847141164,20.15335513092142,43.51372078211353,2017-03-01
216,город Севастополь,45.56702810242727,1.961502310187917,3.384232880003172,4.506090919480447,8.382448635927911,27.332753356827826,2017-03-01
217,Республика Башкортостан,65.35058515278688,3.0369031308796814,3.8839706789227955,5.005689736737799,11.084905428412096,42.33911617783451,2017-03-01
218,Республика Марий Эл,95.28337159916107,4.463372884425516,5.472597577860736,6.9170595486384965,17.767320398899347,60.66302118933698,2017-03-01
219,Республика Мордовия,88.84645305556552,3.4642646445882153,4.9533666196272055,7.748524811976139,18.64469457949566,54.0356023998783,2017-03-01
220,Республика Татарстан (Татарстан),74.71431075402297,3.6303942111363146,4.465088888677263,6.56070531314177,15.436317789343448,44.621804551724175,2017-03-01
221,Удмуртская Республика,70.91650591432374,3.3372318248764197,5.206925514198728,6.167483943445062,13.763609009866656,42.44125562193686,2017-03-01
222,Чувашская Республика - Чувашия,65.18926450585542,3.197765448111967,4.141235719493181,6.104236472812925,12.36140251791663,39.38462434752072,2017-03-01
223,Кировская область,100.09414067217678,3.326665035720811,4.741097667850651,5.927920451132011,15.540178557603873,70.55827895986944,2017-03-01
224,Нижегородская область,93.17110224949064,3.3057108186591613,4.302104280766188,5.731417769981522,13.923644115104999,65.90822526497878,2017-03-01
